0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-36,3
-47,3
-49,4
-42,3
-31,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31,1
36,0
38,-1
35,-2
35,-4
42,-4
38,-4
42,20
34,31
25,43
30,46
30,39
28,28
0,0
0,0
0,0
0,0
0,0
0,0
-10,-32
-14,-43
-18,-46
-24,-48
-30,-39
-32,-38
-35,-44
-33,-49
-34,-40
-38,-37
-41,-28
-35,-22
-33,-9
-34,-1
-38,5
0,0
-28,14
-27,35
-20,37
-16,47
-13,45
-11,44
-4,40
-1,50
1,45
5,42
12,46
12,35
20,31
26,25
31,18
37,1
38,-5
38,-13
37,-23
44,-34
41,-42
32,-44
17,-45
29,-55
28,-46
35,-47
30,-42
26,-41
19,-40
14,-34
6,-30
0,0
0,0
0,0
0,0
0,0
-22,21
-26,28
-33,43
-32,43
-39,49
-38,46
-48,54
-42,45
-41,47
-26,39
-39,47
-30,30
-31,23
0,0
0,0
0,0
0,0
0,0
0,0
0,-37
1,-43
2,-51
3,-46
5,-44
15,-45
22,-50
25,-43
32,-39
41,-39
41,-34
44,-29
36,-9
39,-1
37,5
31,7
0,0
31,22
36,46
27,43
24,44
15,43
20,47
15,39
14,43
4,42
-7,46
-12,35
-16,31
0,0
0,0
0,0
-38,-8
-37,-13
-33,-21
-35,-24
-36,-30
-38,-35
-40,-44
-44,-57
-36,-46
-29,-43
-22,-41
-19,-36
-24,-33
-23,-31
-18,-24
0,0
0,0
0,0
0,0
0,0
0,0
12,33
21,40
27,44
31,38
39,42
43,47
43,47
34,40
36,39
36,35
33,25
0,0
30,9
33,4
36,-3
0,0
0,0
0,0
13,-45
8,-49
3,-46
-4,-52
-7,-42
-16,-46
-22,-47
-25,-40
-30,-35
-32,-25
-36,-27
-27,-15
-36,-13
-32,2
-43,12
-35,20
-35,26
-40,38
-30,36
-21,47
-24,52
-22,45
-23,40
-16,47
-15,45
-8,44
2,39
0,0
0,0
0,0
0,0
0,0
0,0
31,-17
43,-32
38,-35
37,-46
33,-52
28,-48
41,-51
37,-47
38,-45
34,-49
30,-40
30,-39
22,-23
0,0
0,0
0,0
0,0
0,0
0,0
-7,34
-14,37
-19,44
-24,47
-28,47
-34,55
-37,51
-32,43
-32,38
-34,34
