687.927,0,-1391.49,0
388.52,0,-785.87,0
411.415,0,-800.555,0
693.295,0,-408.738,0
531.331,0,-21.8612,0
311.985,0,263.184,0
-210.263,0,317.789,0
-205.435,0,111.812,0
-191.898,0,-20,0
-256.183,0,-59.1276,0
-165.276,0,-65.0838,0
-96.6668,0,-37.04,0
-79.2462,0,-68.1444,0
-31.5915,0,-85.6394,0
41.1879,0,-103.464,0
38.6441,0,-59.0806,0
48.8394,0,-42.2456,0
66.3344,0,20,0
84.1594,0,25.7091,0
86.6797,0,37.0594,0
80.7,0,24.44,0
66.0553,0,20,0
42.5806,0,20,0
20,0,-20,0
-31.5188,0,20,0
-20,0,-20,0
-29.4247,0,-20,0
-39.0797,0,-20,0
-33.265,0,-20,0
-20,0,-26.9297,0
-42.3797,0,-20,0
-20.9303,0,-20,0
-28.89,0,-50.2394,0
-29.88,0,-51.9347,0
-30.87,0,-60.7647,0
-20,0,-85.3944,0
-20,0,-56.4803,0
-20,0,-32.6756,0
-20,0,-20,0
-20,0,33.2538,0
20,0,37.4694,0
20,0,20,0
23.4697,0,20,0
32.1347,0,20,0
40.9647,0,-20,0
65.5944,0,20,0
36.6803,0,-20,0
44.145,0,-20,0
44.64,0,-20,0
29.5003,0,-20,0
36.8,0,-20,0
21.4953,0,-28.0047,0
-20,0,-36.5047,0
-20.1344,0,-29.535,0
-22.3247,0,-45.1697,0
-20,0,-69.6344,0
-20,0,-56.19,0
-20,0,-41.0503,0
-20,0,-32.7153,0
-20,0,22.6888,0
-20,0,20,0
-26.6147,0,20.2647,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
20,0,20,0
-20,0,0,3
-20,0,0,3
20,0,0,2
20,0,0,2
20,0,0,2
27.1847,0,0,1
36.0147,0,0,1
45.0097,0,0,0
22.9003,0,0,-1
30.2,0,0,-1
30.53,0,0,-2
30.86,0,0,-1
31.19,0,0,1
20,0,0,1
20,0,0,2
20,0,0,2
-20,0,0,2
0,-2,0,1
0,-2,0,1
0,-3,0,0
0,-3,0,0
0,-3,0,-1
0,-3,0,-1
0,-3,0,-2
0,-3,0,-2
0,-2,0,0
0,-2,0,1
0,-2,0,2
0,-2,0,3
0,-2,0,2
0,-2,0,2
0,-1,0,2
0,-1,0,2
0,-1,0,1
0,0,0,1
0,0,0,1
0,1,0,0
0,1,0,0
0,2,0,-1
0,2,0,-2
0,2,0,-2
0,2,0,-1
0,2,0,0
0,2,0,1
0,2,0,2
0,2,0,2
0,1,0,3
0,0,0,2
0,0,0,2
0,-1,0,2
0,-1,0,2
0,-3,0,1
0,-2,0,1
0,-3,0,1
0,-3,0,0
0,-3,0,0
0,-2,0,-1
0,-2,0,-1
0,-2,0,-1
0,-2,0,-2
0,-2,0,-1
0,-2,0,0
0,-1,0,1
0,-1,0,2
0,0,0,3
0,0,0,3
0,0,0,3
0,1,0,3
0,2,0,2
0,2,0,2
0,2,0,2
0,2,0,2
0,2,0,1
0,2,0,0
0,2,0,0
0,2,0,0
0,1,0,-1
0,1,0,-2
0,0,0,-2
0,0,0,-2
0,0,0,-1
0,-1,0,0
0,-1,0,1
0,-2,0,2
0,-2,0,2
0,-2,0,2
0,-2,0,2
0,-2,0,2
0,-2,0,2
0,-2,0,1
0,-2,0,1
0,-2,0,0
0,-2,0,0
