-20,0,-20,0
1579.1,0,687.927,0
907.465,0,388.52,0
901.69,0,395.78,0
925.325,0,403.04,0
957.625,0,410.3,0
967.485,0,417.56,0
984.315,0,424.82,0
1001.14,0,432.08,0
1017.98,0,439.34,0
1034.81,0,446.6,0
1051.63,0,453.86,0
1068.46,0,461.12,0
1085.3,0,468.38,0
1102.12,0,475.64,0
1118.95,0,482.9,0
1120.15,0,490.16,0
1159.42,0,497.42,0
1169.28,0,504.68,0
1389.36,0,668.287,0
1333.36,0,341.71,0
657.608,0,231.78,0
53.7079,0,20,0
-424.113,0,-107.635,0
-972.182,0,-179.406,0
-555.525,0,-100.39,0
-532.586,0,-73.7406,0
-257.301,0,-20,0
-65.9317,0,-20,0
302.745,0,33.4538,0
202.527,0,20,0
152.96,0,20,0
268.758,0,23.2747,0
321.453,0,20,0
429.177,0,27.9797,0
455.103,0,34.8297,0
447.359,0,26.21,0
-20,0,55.8294,0
27.273,0,71.8394,0
-172.12,0,72.5447,0
-75.3747,0,111.654,0
-74.675,0,137.319,0
-65.3103,0,226.018,0
-62.7503,0,178.55,0
-44.3906,0,117.331,0
-48.3053,0,20,0
-29.4506,0,-42.3829,0
-20,0,-58.1138,0
26.5788,0,-32.875,0
25.8444,0,-35.515,0
20,0,-22.5203,0
20,0,-20,0
24.9847,0,-20,0
30.1847,0,-20,0
20,0,20,0
32.2497,0,-20,0
37.7797,0,20,0
27.84,0,-20,0
24.87,0,20,0
21.9,0,20,0
34.5647,0,20,0
40.4247,0,20,0
46.4497,0,20,0
52.6397,0,20,0
58.9947,0,38.1794,0
81.1494,0,23.25,0
96.6644,0,37.8947,0
96.8747,0,45.7347,0
135.489,0,69.3744,0
285.737,0,102.009,0
272.599,0,112.534,0
277.639,0,114.725,0
234.411,0,77.1456,0
46.7489,0,20,0
-50.7564,0,-93.1173,0
-20,0,-48.0047,0
20,0,-43.18,0
20,0,-20,0
20,0,20,0
20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,31.0044,0
20,0,20,0
-20,0,37.8544,0
20,0,23.255,0
-20,0,38.2297,0
-20,0,62.0344,0
-20,0,63.5647,0
-20,0,87.8644,0
-20,0,105.524,0
-20,0,123.514,0
-31.5947,0,94.9303,0
-27.265,0,40.1862,0
-20,0,21.3259,0
-23.715,0,-83.1726,0
-20,0,-60.3344,0
-20,0,-48.375,0
-20,0,-20,0
-20,0,20,0
-20,0,21.5994,0
-20,0,22.4697,0
20,0,30.4747,0
20,0,38.6447,0
20,0,62.6144,0
-20,0,48.675,0
20,0,95.5791,0
20.4797,0,122.069,0
20,0,86.5153,0
20,0,63.0406,0
25.1847,0,20,0
20,0,-20,0
20,0,-20,0
30.3847,0,-33.5944,0
38.0597,0,-20,0
45.8997,0,20,0
53.9047,0,20,0
62.0747,0,20,0
101.679,0,20,0
174.743,0,24.8647,0
149.715,0,20,0
128.43,0,32.5397,0
74.0162,0,40.8747,0
-20,0,49.3747,0
-21.4638,0,58.0397,0
-20,0,66.8697,0
-20,0,75.8647,0
-22.1747,0,53.7553,0
-20,0,20,0
-20,0,20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-20,0,20,0
-20,0,20,0
-20,0,20.2447,0
-20,0,20,0
-28.5247,0,20,0
-23.04,0,27.4247,0
-20,0,20.125,0
-20,0,35.4297,0
-20,0,59.5644,0
20,0,45.79,0
-20,0,61.5897,0
-20,0,23.6806,0
-20,0,21.9853,0
20,0,-20,0
20,0,-20,0
20,0,-20,0
24.6997,0,20,0
20,0,-20,0
32.3747,0,-20,0
40.7097,0,20,0
49.2097,0,20,0
89.1441,0,20,0
99.9994,0,21.3197,0
118.154,0,20,0
105.37,0,20,0
90.8903,0,28.9947,0
-20,0,37.4947,0
-24.5088,0,30.525,0
-20,0,61.7944,0
-20,0,48.185,0
-20,0,64.1497,0
-20,0,57.675,0
-20,0,42.5353,0
-20,0,20,0
-20,0,-30.0338,0
-20,0,-34.0844,0
-20,0,-21.135,0
20,0,-22.125,0
-20,0,-23.115,0
-23.6497,0,-20,0
-20,0,-20,0
-20,0,20,0
-20,0,-20,0
20,0,20,0
-20,0,20,0
20,0,20,0
20,0,20,0
20,0,22.3947,0
27.5097,0,30.8947,0
20.375,0,23.925,0
35.8447,0,39.5597,0
44.5097,0,48.3897,0
68.9744,0,57.3847,0
71.1647,0,35.2753,0
64.855,0,26.9403,0
65.515,0,20,0
50.5403,0,20,0
26.7356,0,-20,0
20,0,-20,0
-20,0,-20,0
-25.7494,0,20,0
-20,0,20,0
-20,0,20,0
-29.9197,0,20,0
-20,0,20,0
-20,0,20.0847,0
-20,0,20,0
-20,0,28.4197,0
-20,0,21.45,0
-20,0,37.0847,0
-20.225,0,30.28,0
-20,0,46.0797,0
-20,0,39.44,0
-20,0,20,0
20,0,20,0
-20,0,-20,0
20,0,20,0
20,0,20,0
20,0,20,0
20,0,20,0
40.9194,0,20,0
27.145,0,-20,0
42.9447,0,20,0
36.305,0,20,0
36.635,0,26.7697,0
36.965,0,20,0
21.6603,0,35.4347,0
28.795,0,28.63,0
20,0,44.4297,0
20,0,22.1553,0
-20,0,29.29,0
20,0,20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
