-1,0
-1,0
-1,0
-1,0
-1,0
0,0
-1,0
-1,0
0,0
0,0
-1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
-1,0
-1,0
-1,0
-1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
1,0
0,0
1,0
1,0
1,0
0,0
0,0
1,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
-1,0
0,0
-1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
215,0
214,0
215,0
200,0
4,0
-28,0
-35,0
-82,0
-95,0
-68,0
-33,0
4,0
9,0
9,0
2,0
1,0
-2,0
-6,0
-7,0
-7,0
-7,0
-7,0
-6,0
-6,0
-6,0
-6,0
-5,0
-5,0
-4,0
-4,0
-3,0
-3,0
-3,0
-1,0
0,0
2,0
5,0
5,0
4,0
3,0
1,0
1,0
-1,0
-4,0
-5,0
-5,0
-5,0
-5,0
-5,0
-5,0
-4,0
-4,0
-3,0
-2,0
-3,0
-2,0
-1,0
0,0
2,0
3,0
5,0
4,0
2,0
2,0
-216,0
-217,0
-217,0
-170,0
-48,0
29,0
55,0
43,0
19,0
-3,0
-8,0
-11,0
-9,0
-6,0
-2,0
-1,0
0,0
0,0
1,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0
4,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
2,0
2,0
2,0
2,0
2,0
1,0
1,0
0,0
-1,0
-1,0
-2,0
-2,0
-1,0
-2,0
-1,0
-1,0
-1,0
0,0
0,0
0,0
215,0
215,0
215,0
158,0
49,0
-30,0
-21,0
1,0
7,0
7,0
5,0
3,0
1,0
-5,0
-8,0
-12,0
-12,0
-12,0
-12,0
-11,0
-11,0
-11,0
-11,0
-11,0
-11,0
-11,0
-11,0
-10,0
-11,0
-10,0
-10,0
-9,0
-7,0
-7,0
-7,0
-6,0
-6,0
-5,0
-5,0
-5,0
-3,0
-3,0
-3,0
-3,0
-2,0
-2,0
-2,0
-1,0
-1,0
0,0
1,0
2,0
4,0
4,0
4,0
3,0
3,0
2,0
-1,0
-2,0
-4,0
-3,0
-3,0
-3,0
-218,0
-218,0
-215,0
-151,0
-60,0
4,0
37,0
38,0
3,0
-17,0
-29,0
-34,0
-33,0
-9,0
4,0
6,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
4,0
3,0
2,0
1,0
-1,0
-4,0
-8,0
-8,0
-5,0
3,0
4,0
5,0
5,0
5,0
5,0
4,0
5,0
5,0
5,0
4,0
4,0
4,0
1,0
1,0
0,0
-3,0
-5,0
-8,0
-8,0
-3,0
2,0
3,0
3,0
4,0
3,0
3,0
3,0
3,0
3,0
216,0
215,0
210,0
102,0
6,0
-28,0
-24,0
7,0
17,0
17,0
8,0
2,0
1,0
0,0
-1,0
-3,0
-4,0
-4,0
-4,0
-4,0
-3,0
-4,0
-4,0
-3,0
-3,0
-3,0
-3,0
-3,0
-3,0
-3,0
-3,0
-3,0
-3,0
-3,0
-2,0
-3,0
-2,0
-2,0
-2,0
-2,0
-2,0
-1,0
0,0
0,0
0,0
2,0
2,0
4,0
4,0
3,0
3,0
2,0
2,0
1,0
1,0
-1,0
-2,0
-2,0
-3,0
-3,0
-2,0
-3,0
-3,0
-2,0
-217,0
-217,0
-217,0
-212,0
-77,0
-19,0
21,0
31,0
25,0
8,0
6,0
5,0
4,0
3,0
1,0
-1,0
-3,0
-8,0
-8,0
-5,0
-1,0
1,0
4,0
6,0
6,0
6,0
6,0
5,0
