-20,0,-20,0
-1094.43,0,1876.16,0
-618.1,0,1059.6,0
-629.65,0,1079.4,0
-641.2,0,1099.2,0
-652.75,0,1119,0
-664.3,0,1138.8,0
-675.85,0,1158.6,0
-687.4,0,1178.4,0
-698.95,0,1198.2,0
133.774,0,1014.75,0
442.697,0,-237.209,0
265.728,0,-221.663,0
215.91,0,-303.748,0
128.042,0,-235.188,0
49.7324,0,-129.592,0
-47.227,0,20,0
-20,0,53.3976,0
-22.4994,0,41.2441,0
-38.5094,0,48.7994,0
-39.2147,0,63.6544,0
-47.0547,0,78.8394,0
-55.0597,0,94.3544,0
-78.8644,0,125.834,0
-111.664,0,197.743,0
-153.624,0,218.464,0
-173.639,0,300.688,0
-138.58,0,300.619,0
-131.235,0,141.308,0
-29.9171,0,48.513,0
-47.4356,0,-54.5967,0
-20,0,-27.4741,0
20,0,-25.3347,0
-20,0,-21.665,0
-20,0,-24.965,0
-20,0,-28.265,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
20,0,-20,0
20,0,-20,0
20,0,-20,0
20,0,20,0
20,0,-20,0
20,0,-20,0
20,0,20,0
20,0,-20,0
20,0,-20,0
-20,0,20,0
20,0,-20,0
20,0,20,0
20,0,20,0
20,0,20,0
20,0,20,0
-20,0,20,0
20,0,20,0
20,0,24.1897,0
-20,0,20,0
-20,0,45.5194,0
-20,0,30.425,0
-25.3597,0,44.9047,0
-20,0,68.2144,0
-33.0347,0,69.2497,0
-25.735,0,61.785,0
-41.0397,0,155.098,0
-49.5397,0,145.044,0
-58.2047,0,147.565,0
-82.6694,0,63.4115,0
-100.494,0,35.8862,0
-103.015,0,-20,0
-97.035,0,-28.2791,0
-66.7556,0,-24.8197,0
-34.4509,0,-20,0
-24.2556,0,-20,0
-22.3953,0,-20,0
-20,0,-20,0
-20,0,20,0
-20,0,-20,0
-20,0,-20,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,21.1447,0
-20,0,28.8197,0
-20,0,21.025,0
-20,0,35.8347,0
-20,0,43.8397,0
-20,0,36.375,0
-28.5797,0,67.1494,0
-20,0,68.6797,0
-27.7547,0,92.9794,0
-20.455,0,126.274,0
-35.7597,0,137.459,0
-28.625,0,93.4056,0
-44.0947,0,-20,0
-52.7597,0,-20,0
-61.5897,0,-20,0
-70.5847,0,20,0
-79.7447,0,20,0
-57.8003,0,-20,0
-65.265,0,-20,0
-34.4906,0,-20,0
-32.9603,0,-20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-20,0,21.2694,0
-20,0,20,0
-20,0,20,0
-20,0,20.4897,0
-20,0,20,0
-20,0,20,0
-20,0,27.1747,0
-24.2897,0,20,0
-20,0,34.8497,0
-20,0,27.55,0
-20,0,42.8547,0
-22.4747,0,51.3547,0
20,0,75.6544,0
-21.6497,0,108.949,0
-20,0,88.865,0
-20,0,58.4206,0
-29.3247,0,25.9509,0
-22.19,0,20,0
-22.025,0,-20,0
-37.4947,0,20,0
-46.1597,0,-20,0
-54.9897,0,20,0
-48.35,0,20,0
-48.68,0,-20,0
-49.01,0,-20,0
-49.34,0,-20,0
-34.0353,0,20,0
-25.5353,0,20,0
-20,0,20,0
-23.675,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,25.2797,0
-20,0,20,0
-20,0,20,0
-28.1697,0,32.9547,0
-21.035,0,41.4547,0
-20.87,0,34.485,0
-20.705,0,65.7544,0
-20.54,0,67.7797,0
-20.375,0,92.5744,0
-20.21,0,63.8253,0
-35.6797,0,40.1856,0
-28.71,0,20,0
-28.71,0,-20,0
-59.9794,0,-20.7994,0
-46.37,0,20,0
-62.3347,0,20,0
-40.2253,0,-20,0
-47.525,0,-20,0
-47.855,0,-20,0
-32.5503,0,-20,0
-39.685,0,20,0
-24.2153,0,20,0
-20,0,20,0
-22.355,0,20,0
-22.19,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,27.0147,0
-20,0,20,0
-20,0,35.3497,0
-20,0,44.0147,0
-20,0,52.8447,0
