-234.52,0,125.078,0
-148.085,0,70.64,0
-143.755,0,71.96,0
-146.395,0,73.28,0
-149.035,0,74.6,0
-151.675,0,75.92,0
-154.315,0,61.6053,0
-156.955,0,85.3647,0
-159.595,0,79.715,0
-162.235,0,65.4003,0
-164.875,0,89.1597,0
-151.88,0,83.51,0
-176.96,0,69.1953,0
-172.63,0,92.9547,0
-175.27,0,87.305,0
-177.91,0,88.625,0
-180.55,0,89.945,0
-183.19,0,91.265,0
-232.734,0,233.297,0
-277.499,0,142.106,0
-222.146,0,111.616,0
-51.9336,0,-37.4767,0
50.5614,0,-38.8185,0
-20,0,-35.8994,0
20,0,-38.5847,0
-20,0,-20,0
-20,0,-25.095,0
-20,0,20,0
-20,0,-20,0
-20,0,20,0
20,0,-20,0
20,0,20,0
20,0,20,0
20,0,20,0
20,0,20.9097,0
-20,0,20,0
20,0,29.2447,0
20,0,37.9097,0
20,0,31.105,0
-20,0,46.9047,0
20,0,40.265,0
20,0,24.9603,0
20,0,20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-26.9297,0,20,0
-20,0,20,0
-34.9347,0,20,0
-43.4347,0,20,0
-36.465,0,20,0
-52.0997,0,-20,0
-76.5644,0,20,0
-110.024,0,20,0
-105.74,0,26.2747,0
-84.2903,0,20,0
-45.3459,0,34.9397,0
-20,0,43.7697,0
-20,0,52.7647,0
-20,0,30.6553,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,-20,0
-20,0,20,0
20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,25.6147,0
20,0,20,0
-20,0,20,0
-20,0,34.2797,0
-20,0,43.1097,0
-20,0,36.47,0
-20,0,21.1653,0
-20,0,28.3,0
-20,0,20,0
-20,0,20,0
-20,0,-20,0
-20,0,-20,0
-27.6747,0,-20,0
-20.54,0,-20,0
-36.0097,0,-20,0
-44.6747,0,-20,0
-53.5047,0,-20,0
-62.4997,0,20,0
-56.025,0,-20,0
-40.8853,0,-20,0
-48.185,0,20,0
-20,0,20,0
-20,0,20,0
-22.355,0,21.8197,0
-20,0,30.4847,0
-20,0,23.68,0
-20,0,23.845,0
-20,0,24.01,0
-20,0,24.175,0
-20,0,20,0
-20,0,20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-20,0,-20,0
-24.8697,0,-20,0
-20,0,20,0
-20,0,20,0
-33.0397,0,20,0
-26.07,0,20,0
-41.7047,0,20,0
-50.5347,0,20,0
-43.895,0,20,0
-44.225,0,28.1747,0
-44.555,0,37.0047,0
-29.2503,0,30.365,0
-20.7503,0,30.695,0
-20,0,-20,0
-20,0,20,0
-20,0,-20,0
-20,0,20,0
-20,0,-20,0
-25.0347,0,20,0
-20,0,-20,0
-20,0,-20,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-23.2197,0,20,0
-20,0,20,0
-20,0,27.3497,0
-31.3897,0,20.545,0
-24.42,0,20.71,0
-24.42,0,20.875,0
-40.0547,0,20,0
-48.8847,0,20,0
-42.245,0,-20,0
-42.575,0,20,0
-27.2703,0,20,0
-34.405,0,20,0
-20,0,20,0
-25.905,0,20,0
-25.905,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,20,0
-20,0,26.8547,0
-20,0,20.05,0
-20,0,20.215,0
-20,0,20.38,0
-20,0,20.545,0
-22.7247,0,20,0
-20,0,-20,0
-20,0,20,0
-20,0,-20,0
